shot_id,shot_made_flag
1,0.4039902543147716
8,0.373364416820491
17,0.7626367819244962
20,0.7782166417450359
33,0.38629795240983095
34,0.40023861576914643
35,0.4424737860643462
36,0.4395332673557302
37,0.687090206313842
38,0.3491586621103226
45,0.4174617611823863
50,0.3348652117709409
55,0.40080904211109547
60,0.3896439313303096
66,0.356300584331123
67,0.3356124940208434
71,0.37357041225416376
80,0.3123674293001757
85,0.34419570183869086
86,0.6217754035087618
95,0.6049130610154334
104,0.3280171758463503
113,0.3092405528901147
123,0.3220774983942753
126,0.7704795177031691
133,0.6318199511932333
141,0.27001602154051396
144,0.38205706769984615
150,0.7948084094427842
152,0.3967947287729213
153,0.7864329055775162
156,0.3733171155468494
159,0.9214373784672014
165,0.8057883491254786
172,0.3713075076040133
182,0.9474742940967861
192,0.384453985757048
193,0.7918012425158464
196,0.3344466165142536
202,0.3652844532980105
210,0.3427245799114252
211,0.35273729108067015
228,0.9710115113352745
257,0.3843374072317186
260,0.37909239514503257
264,0.3587696794698389
267,0.6142639541184656
279,0.9512823683920829
282,0.33613897297220435
293,0.365937638368946
299,0.7704006371582632
300,0.6198062971620857
301,0.7431002556231694
317,0.3184888139551575
327,0.3186180030367417
328,0.3350760178680666
335,0.43284100872844544
346,0.752815543344149
348,0.33046494736259485
365,0.43002988038272755
390,0.76559474123178
391,0.7404526675824507
392,0.7303783259930384
397,0.35717738216115075
418,0.376964541239611
428,0.3305722853394096
434,0.5818017370939891
439,0.4229447157237265
440,0.35285864430424857
456,0.38092612106271984
459,0.35441886077895896
472,0.37829912600408694
480,0.27628280993364696
491,0.3417296710924306
497,0.34150822801013864
509,0.36172110883062475
511,0.33649113187896335
523,0.30975431619290866
533,0.40749274450344697
544,0.3976217749836573
546,0.35438301396363486
555,0.7409417583166613
558,0.4204497071551134
560,0.38124206696721424
573,0.34791297852083874
591,0.3499255812745027
596,0.33999668512282144
597,0.36575822141798847
601,0.5487662226129639
605,0.3802050110442199
617,0.32009375001262497
628,0.29148777049545876
634,0.3586705159061721
646,0.30435100172611856
649,0.3294215005426151
651,0.7482663487676665
654,0.7575738713364875
656,0.44472322312876666
657,0.40456748145294374
669,0.3716721257421167
670,0.945249984512517
693,0.5850208443743996
694,0.314717308053349
699,0.4148174136535813
711,0.3796066992883645
718,0.369812794148822
722,0.3656580192794957
723,0.37329111773509366
725,0.640247480505887
734,0.3768971268700462
735,0.43788565531548457
737,0.745247786036178
746,0.34965206632661733
747,0.6449408736102059
766,0.41788479489616503
767,0.3793306282373184
771,0.3195753789778831
773,0.35235191668594584
774,0.3987921069507899
783,0.34977380166650784
784,0.34997933383429314
789,0.35321206730333493
792,0.3198790460817342
804,0.29120209371273653
809,0.3614881782438396
812,0.33012634859075857
813,0.3142696462028268
817,0.3276390566588924
820,0.3379093632793311
825,0.3459936172839583
826,0.3184883010083099
829,0.3919666278940691
855,0.35970366631352024
859,0.75758378611455
862,0.3584141073280546
870,0.3384755738454123
876,0.37560114098301295
880,0.35837661321883507
886,0.981204749465923
889,0.7874186431214432
891,0.41066984481550833
897,0.9798937881372772
902,0.4104711313156217
903,0.3501961873940415
908,0.3356682626154062
909,0.3703090356634411
920,0.36003468612296546
922,0.38079706007887454
924,0.6528242832736907
932,0.35281001202798584
934,0.39349960395882966
937,0.34019253448555525
941,0.36857002633743846
943,0.37150818528528573
950,0.36670898567925586
952,0.3706831708577274
954,0.9484197050636093
963,0.3285995546129352
975,0.3316681290668667
979,0.3923938189133882
981,0.3475626257432994
983,0.31478539729772825
985,0.4102797273127107
989,0.3936110654208417
995,0.38099483364750164
998,0.3928229656916734
1008,0.3042287483336189
1019,0.7296625555318903
1023,0.361542812178896
1026,0.33782094713627037
1029,0.6206529682033229
1034,0.745762457843093
1036,0.5852119191433099
1038,0.30990931777766334
1039,0.5906594315442881
1051,0.41426380239413974
1052,0.3509065222357251
1066,0.3396868696948947
1087,0.3024159089135473
1092,0.3191515719965663
1094,0.8137614767807275
1098,0.3739818049265506
1099,0.3771818863851549
1102,0.3508859984076884
1118,0.38848892720543987
1131,0.3508752432143547
1133,0.7809658076119134
1135,0.9407376801967255
1138,0.37931729260058006
1139,0.7836214365212449
1142,0.34055267351446317
1151,0.39401747838972756
1152,0.3547310772049396
1155,0.7468330660765248
1165,0.3374154206018834
1167,0.9736030104852564
1172,0.38004096702342344
1174,0.7323771023011084
1180,0.4211369146123806
1200,0.3865287807696361
1202,0.3440396337562948
1227,0.6062242121914119
1228,0.6760285448891077
1229,0.33538534444804036
1237,0.4611403233012725
1241,0.3600544090506184
1256,0.32132078953446896
1279,0.38020114132992544
1293,0.3829908527062257
1295,0.3443211616615025
1319,0.7657889230942186
1320,0.37768942945655704
1321,0.7548673784968506
1322,0.5676381161379661
1334,0.31846916078305254
1351,0.7344401810910782
1373,0.3265924835735062
1375,0.3045626622829376
1380,0.39936875109940806
1382,0.7877109538215036
1385,0.38497421219582373
1399,0.3897867543125304
1403,0.9479568934173521
1428,0.30146121968464173
1434,0.28778890809295526
1444,0.9539956456456162
1448,0.360964761264979
1466,0.8100319207967691
1476,0.3850213086199181
1478,0.4080101451682895
1485,0.3922102493928457
1491,0.7574452490189152
1494,0.6152000182023838
1500,0.4454707404416916
1501,0.6480808804979205
1503,0.37107488021164314
1519,0.6885889706357116
1524,0.38394983140995315
1529,0.7417819861419642
1533,0.7442081857105093
1538,0.9809659370371505
1539,0.3332678467198314
1546,0.38907543808922906
1555,0.29793887736807134
1559,0.3412578685954452
1563,0.5959952226206241
1565,0.7760632514176266
1574,0.3573066379395845
1591,0.29967804673149084
1594,0.3183254670663743
1605,0.3157504689740029
1611,0.3509216425133062
1614,0.3650101744858383
1620,0.36677599859826604
1626,0.31497592319961215
1630,0.3513193661947249
1632,0.3531237116218946
1634,0.32050643499418063
1643,0.2753700043379734
1651,0.38289074920047805
1655,0.33814248503070266
1658,0.32250305697284165
1659,0.3481818145765151
1665,0.3919430594513361
1675,0.37464057762192665
1680,0.7799754971658601
1690,0.3076650594340794
1696,0.33949572708950254
1714,0.3611343869636322
1721,0.3739440086233594
1726,0.37213992224562314
1728,0.41684951927475666
1734,0.3275714171637666
1735,0.32326966913690464
