shot_id,shot_made_flag
1,0.011561700445280047
8,0.12975646544918407
17,0.7024526663363249
20,0.8139592648460819
33,0.008604448955946507
34,0.008672556404258168
35,0.38595024165890657
36,0.3710374803131061
37,0.6807097446365352
38,0.008719459403431017
45,0.2634534321932918
50,0.007557385597193194
55,0.0016048710490195093
60,0.0015360534765430825
66,0.03142227122466442
67,0.012467406752827929
71,0.009778390976224198
80,0.0333665994523649
85,0.0502876450771838
86,0.06937717219447045
95,0.057495402307853716
104,0.007229686870950066
113,0.005502709462567024
123,0.008074911748086376
126,0.15647329583812114
133,0.6349662732296835
141,0.037677604101316674
144,0.01101462448482904
150,0.8513276366045425
152,0.018818721673921374
153,0.8274064197009162
156,0.7900050802470093
159,0.9910157860374722
165,0.9886962012929554
172,0.00834233864254486
182,0.9919709247998512
192,0.010551113673264445
193,0.8275628720524333
196,0.007691423378229003
202,0.010381218284240415
210,0.0015562653654159144
211,0.007352575698468677
228,0.9947375207741264
257,0.011542279759241368
260,0.010413627925565442
264,0.010225422152931136
267,0.06886151764271009
279,0.994027797336748
282,0.007421671904332785
293,0.023652669323728153
299,0.19454550265123285
300,0.06344102683872548
301,0.17538176010009474
317,0.001774124427282102
327,0.0015531769694505538
328,0.010374160683719085
335,0.329732612590866
346,0.4707340785899768
348,0.05521254094326133
365,0.017713469826150886
390,0.8062410695627219
391,0.7849788783481177
392,0.4073335983550524
397,0.001711006485871894
418,0.00795597337442533
428,0.005883912824359883
434,0.06826070171408466
439,0.3086598961109466
440,0.0024845313767833644
456,0.012921759152002086
459,0.05970508122974913
472,0.012240048543024861
480,0.00964996004535214
491,0.0015778504572445027
497,0.013634647661841503
509,0.0035987341025130607
511,0.0016301549468745239
523,0.012412663859878293
533,0.011253641938142251
544,0.30516094002199334
546,0.008956340125468297
555,0.7611316296699692
558,0.0042774823603159385
560,0.013172084827773009
573,0.014930906468322574
591,0.007667690003980488
596,0.021928699420101137
597,0.007456071966552357
601,0.06745486882491139
605,0.008639883945693849
617,0.012248458669276326
628,0.004297286825512287
634,0.008851348944148137
646,0.03952827740150946
649,0.007668752814015336
651,0.7783561097394535
654,0.9722280834433267
656,0.30493884966011486
657,0.024673153910244328
669,0.01021647260269222
670,0.9937516410136744
693,0.19137290020021577
694,0.013647353189761078
699,0.017432737327866155
711,0.010998067712811215
718,0.013178971393458217
722,0.012413158566254606
